ciso_primary_key,mailpieceid,parcelidcode,detailsequence,createdtimestamp,mailerid,sourceid,ServiceTypeCode,applicationid,constructcode,mailclasscode,USPSDimensionalHeight,USPSDimensionalLength,USPSDimensionalWidth,customerrecordstartdate,delinked,MID_LAST_UPD_USERID,MID_LAST_UPD_DATE,CRID,CRID_cmra_flag,CRID_msp_flag,UBK,icr,ict_filedate,manifest,manifest_createdtimestamp,manifestid,icr_or_manifest,spef,prtnrscan_createdtimestamp,prtnrscan_eventcode,symbology_mismatch,scanned,firstscan_createdtimestamp,firstscan_eventcode,firstscan_zipcode,firstscan_Longitude,firstscan_Latitude,firstscan_CITY,firstscan_STATECODE,firstscan_STATENAME,firstscan_COUNTYNM,startacceptancezipcode,startacceptance_Longitude,startacceptance_Latitude,startacceptance_CITY,startacceptance_STATECODE,startacceptance_COUNTYNM,deliveryzipcode,ptsaddressid,destaddress_zipcode,destaddress_CITY,destaddress_STATENAME,destaddress_STATECODE,destaddress_Longitude,destaddress_Latitude,ptsphysicaladdressid,physaddress_zipcode,physaddress_CITY,physaddress_STATENAME,ptsreturnaddressid,returnaddress_zipcode,returnaddress_CITY,returnaddress_STATENAME,returnaddress_STATECODE,firstscan_dest_zone,start_dest_zone,firstscan_zone_gt_start_zone,firstzip_startzip_diff,potential_fraud,intercepted_fraud,weight_default,attaches_to_weight
2877628209695,454c29de76efaeaab32339cbaed36010d5edd99fbecd8e905db741bc15db4150,28dd43a16bcf068747476cd1a7f17333d90779c39317644a3033c9b8b7f0ec56,520061309777,2024-05-01T05:30:08.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,0.8,7.6,7.4,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T05:30:08.000Z,GX,1,1,2024-05-02T01:08:38.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,8701.0,1a52178ccbacf900a2a47f48e01f8346b0852410472175691e0f6e8af922c5c0,8701.0,Lakewood,New Jersey,NJ,-74.203837,40.084328,,,,,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,8.0,8.0,0,2,True,1,1,1
2877628209696,dc8b2f72bccca3798e040c60944235d743560d3da1f130012b9827cc9cb7c21f,eea0a2a05071b570217177d5a085ec9a88aae1c056c4b1b1ac23cbfaf9f5e1d2,520061463196,2024-05-01T09:44:09.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,1.5,9.3,7.8,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T09:44:09.000Z,GX,1,1,2024-05-01T23:04:26.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,93444.0,39f11952256933a2af0d71edd870063ca7498387ca5f01e03b445c39b39f1ce0,93444.0,Nipomo,California,CA,-120.495313,35.031218,850861de3bcc1984cae4d070cc9b0785af9a66da4d9713d7944ed49c6e23de22,93444.0,Nipomo,California,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,2.0,3.0,0,2,True,1,1,1
2877628209697,f7da8a5b92f8d6bcd9e9c13fce442b0b630cbb885c2c4c07869defec1432bf7c,1ea61ad477e00c50dfd74f7dcd30f0b117e8a5cc19a99ff223ff5cbb625dd9b5,520061520462,2024-05-01T10:52:40.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,0.79,7.87,4.72,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T11:16:47.000Z,ce5962895f3b40aa5e2b471a01e2f1caa92cecfb3e1e9906240270ce4ddb5e4f,1,1,2024-05-01T10:52:40.000Z,GX,1,1,2024-05-01T21:32:44.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,91746.0,-117.979948,34.049002,La Puente,CA,Los Angeles,77541.0,b8305f43391776049901d7a18f22ee3a5ed9c6154adf1b2915063a8bf11b0f3b,77541.0,Freeport,Texas,TX,-95.36628,28.95198,b8305f43391776049901d7a18f22ee3a5ed9c6154adf1b2915063a8bf11b0f3b,77541.0,Freeport,Texas,27e53f8e8d2c1703eb49d54b4bb01da252379ff383474f0e8b92fd5ad951de44,91746.0,La Puente,California,CA,6.0,6.0,0,2,True,1,1,1
2877628209698,b5baca1519a38799ad53628c3d7bbb589be7655612f8d2f005355a8edd9d67d7,216aa4481be5f48249848c54293ddd188204846ad2c1076d9f965fdd2b0d3ef7,520061573772,2024-05-01T11:41:38.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,3.4,9.3,9.0,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-04T00:31:48.000Z,564ac5354a280ee1da2844b1710aef4bd32daba569e780fdf3d75ecbb7be5a6a,1,1,2024-05-01T11:41:38.000Z,GX,1,1,2024-05-06T02:56:02.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,90045.0,-118.397884,33.957494,Los Angeles,CA,Los Angeles,98034.0,b38e3126ef62e5ed9768d68917fd69def0503aa3636c68e97d25df4e8451d036,98034.0,Kirkland,Washington,WA,-122.198946,47.718053,b38e3126ef62e5ed9768d68917fd69def0503aa3636c68e97d25df4e8451d036,98034.0,Kirkland,Washington,7c928d3a555bd5429ceb6a4cb29e8fb3c72abda1b479815e0cef6ba10816f00e,91745.0,Hacienda Heights,California,CA,5.0,5.0,0,2,True,1,1,1
2877628209699,5b9f608b2aee497a0834db3bb2713fce772d349edfe02b2ae9da4ca3e3d6925c,16fb7e096e60864ac07e7ec81cd7b043a9c73acfcc5ee771a956666bc2bc6d47,520061669598,2024-05-01T16:00:20.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,1.7,7.6,5.3,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T16:34:33.000Z,dffdccbc8be58a701669fe2430d4e2e826c15c4d45a598d4cd84fdb7b56d2bea,1,1,2024-05-01T16:00:20.000Z,GX,1,1,2024-05-02T00:04:26.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,91767.0,-117.740882,34.081648,Pomona,CA,Los Angeles,21220.0,cad51213259373877e99273cbdff399a59b9ddff1c6fe52cbe26fb603dfba608,21220.0,Middle River,Maryland,MD,-76.412643,39.342626,cad51213259373877e99273cbdff399a59b9ddff1c6fe52cbe26fb603dfba608,21220.0,Middle River,Maryland,3e5948d9ad8c77e2d36d686360d954be5cd10f15c66a1d5e538d424b59077b40,91767.0,Pomona,California,CA,8.0,8.0,0,2,True,1,1,1
2877628209701,2de74e6f7419ffbcbd79261cbc11d9ab01af1ae4da587a47b16f1b7f134d171d,e668159631dbc631c3db273ed6744324d328420c48ce3119f1171cef4882992d,540060955195,2024-05-01T00:30:33.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,2.4,9.9,8.8,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T05:13:20.000Z,d7e9f791d2a91e3abe32fa8313504fb65bcd2ba5113c86a4a8251066b06dc906,1,1,2024-05-01T00:30:33.000Z,GX,1,1,2024-05-05T02:07:40.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90045.0,-118.397884,33.957494,Los Angeles,CA,Los Angeles,80210.0,17d2cfee6b5659f569e9c200ed8a85a824fe18e879d7375b2f96574d95d22f23,80210.0,Denver,Colorado,CO,-104.96163,39.675422,17d2cfee6b5659f569e9c200ed8a85a824fe18e879d7375b2f96574d95d22f23,80210.0,Denver,Colorado,7c928d3a555bd5429ceb6a4cb29e8fb3c72abda1b479815e0cef6ba10816f00e,91745.0,Hacienda Heights,California,CA,5.0,5.0,0,2,True,1,1,1
2877628209702,2692b49bfd2575564b6ded2fec0d345bc734bebf96a5c0a0c092abbca2e85fc4,a14eb051d6471eb527b65b4ca633aa793153e90620be3264c02e8d8d5ffa3ab4,540061095821,2024-05-01T03:24:14.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,0.9,10.7,8.6,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T03:24:14.000Z,GX,1,1,2024-05-02T03:23:25.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,79763.0,d45ea42bb5b681644b7984624d0fe37f558e0fa1d142ff70cbf189fe3dbfaefb,79763.0,Odessa,Texas,TX,-102.429466,31.841408,d45ea42bb5b681644b7984624d0fe37f558e0fa1d142ff70cbf189fe3dbfaefb,79763.0,Odessa,Texas,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,5.0,5.0,0,2,True,1,1,1
2877628209703,e64c2ae4a5c1663dda2c1b8bdd38d996546d2de602dd095ce0974bc1bc4cdb06,63f97335160c9068e0bfb52507965ba9939e1cfba60ef7ee561066db46d5dfaa,540061377262,2024-05-01T06:35:41.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,6.3,9.92,9.76,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T16:37:18.000Z,fc4d6d0ce9715d0febb6f95066af30b5e4e1b44c7a0d077a221a952ccc832630,1,1,2024-05-01T06:35:41.000Z,GX,1,1,2024-05-01T22:10:34.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,91710.0,-117.686207,34.016105,Chino,CA,San Bernardino,48507.0,4abf6a77ee11f0ff6e66e79850c12910c867c6e4479555448481891579ba84d4,48507.0,Flint,Michigan,MI,-83.703232,42.970942,4abf6a77ee11f0ff6e66e79850c12910c867c6e4479555448481891579ba84d4,48507.0,Flint,Michigan,b81a5a0ff0e17606c3fb0a4b4f8327299cd551d7bbcfe7faa6d140a7b166e01f,91710.0,Chino,California,CA,8.0,8.0,0,2,True,1,1,1
2877628209704,bc5fd4974a10879adb887919b16e998b1040432be1e26dc1c4a401145ab2e688,09ca7e445a06a11a7308d014d8b6db1763370dfaf80c77569badf5fb87fd8452,540061466188,2024-05-01T09:44:09.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,4.4,10.0,10.1,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T09:58:26.000Z,7f104418a604a6b18b0de3eab989f63081b9b3eead9abaf6f967628fd0f8b6aa,1,1,2024-05-01T09:44:09.000Z,GX,1,1,2024-05-01T20:32:28.000Z,10,95101,-121.896535,37.385199,San Jose,CA,California,Santa Clara,95131.0,-121.887208,37.388051,San Jose,CA,Santa Clara,53589.0,41a032f233cf7b045602f0a962c39953693570e57280048b8c0d3b52e16eff36,53589.0,Stoughton,Wisconsin,WI,-89.214312,42.930347,41a032f233cf7b045602f0a962c39953693570e57280048b8c0d3b52e16eff36,53589.0,Stoughton,Wisconsin,fa41b3d8c7f59b4b9ebf1b7ffa0568cfc48d44129cb8130c86b1de90c8b4bed9,95131.0,San Jose,California,CA,7.0,7.0,0,2,True,1,1,1
2877628209705,b9d82f617b309f7cd572dbe5fdf18dfe68d7ff593832cde4cdde001518ef29a8,5a37897ac109350986058bf99db563cde1eb34f081482a641dc9802dd3b46bf1,540061536171,2024-05-01T10:38:18.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,4.4,8.0,7.4,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-04T00:26:58.000Z,1523b00e7a8f093a4fb39eda70f671f53364e8e3cacac0bfae7eeaadee5477dd,1,1,2024-05-01T10:38:18.000Z,GX,1,1,2024-05-05T19:18:22.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90045.0,-118.397884,33.957494,Los Angeles,CA,Los Angeles,99349.0,4cfe7dbe0ec3fd8c2519a44cd58a94f5f306292748c3f0eadbcbaf55bc91dfb0,99349.0,Mattawa,Washington,WA,-119.899537,46.736559,4cfe7dbe0ec3fd8c2519a44cd58a94f5f306292748c3f0eadbcbaf55bc91dfb0,99349.0,Mattawa,Washington,7c928d3a555bd5429ceb6a4cb29e8fb3c72abda1b479815e0cef6ba10816f00e,91745.0,Hacienda Heights,California,CA,5.0,5.0,0,2,True,1,1,1
2877628209706,12a4038f283c82052b931634476c256c99a531611451ec504e5894b30baf8a4a,175dca0badfcd863eb3b4c8ba715e14540a766266b06ad79740589628f667aab,540061655827,2024-05-01T14:49:31.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,2.4,7.3,6.8,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-04T00:31:48.000Z,564ac5354a280ee1da2844b1710aef4bd32daba569e780fdf3d75ecbb7be5a6a,1,1,2024-05-01T14:49:31.000Z,GX,1,1,2024-05-05T16:42:35.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90045.0,-118.397884,33.957494,Los Angeles,CA,Los Angeles,98391.0,a93a86625478e8e19e84f3d6802c7c63d2ade7d7a9519b0becec9e83170982fd,98391.0,Bonney Lake,Washington,WA,-122.1645,47.1874,a93a86625478e8e19e84f3d6802c7c63d2ade7d7a9519b0becec9e83170982fd,98391.0,Bonney Lake,Washington,7c928d3a555bd5429ceb6a4cb29e8fb3c72abda1b479815e0cef6ba10816f00e,91745.0,Hacienda Heights,California,CA,5.0,5.0,0,2,True,1,1,1
2877628209707,e51120c7d6a6ce42ec20b7a570f563d95e25e4908f40063519655d1b10e33dd9,6b80b949b1765ce7191452c65785ec43e297be007f1e5dad7a799677a4864b08,540061668469,2024-05-01T15:52:03.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,3.3,7.9,5.2,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-04T00:26:58.000Z,1523b00e7a8f093a4fb39eda70f671f53364e8e3cacac0bfae7eeaadee5477dd,1,1,2024-05-01T15:52:03.000Z,GX,1,1,2024-05-06T02:40:58.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,90045.0,-118.397884,33.957494,Los Angeles,CA,Los Angeles,59404.0,9450b20f03406c0bd4003180b4f0fbf0d26b06274e94d91fd53971b8646ac1c9,59404.0,Great Falls,Montana,MT,-111.352773,47.51092,9450b20f03406c0bd4003180b4f0fbf0d26b06274e94d91fd53971b8646ac1c9,59404.0,Great Falls,Montana,7c928d3a555bd5429ceb6a4cb29e8fb3c72abda1b479815e0cef6ba10816f00e,91745.0,Hacienda Heights,California,CA,5.0,6.0,0,2,True,1,1,1
2877628209708,bf8024170e9115020639790038e0bf3189f7ff24c82676c0291bf80f781b48d3,a816a1a56e4b8863df6dd763894d0e5c0660691c7c9df3ca90818abc5618512c,540061802863,2024-05-01T21:21:12.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,2.4,12.1,7.2,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T22:10:25.000Z,71a525384c8bceea3dbf514a0b53fad2ad4d1f6f5c9902f012d3f320c7e2a54d,1,1,2024-05-01T21:21:12.000Z,GX,1,1,2024-05-02T20:17:35.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,91762.0,-117.667472,34.058501,Ontario,CA,San Bernardino,77020.0,6e1fe9fd9a41a294db3ade508e8f7e1ea90f0e522f1b49fcffac32939b68ad77,77020.0,Houston,Texas,TX,-95.312443,29.772705,6e1fe9fd9a41a294db3ade508e8f7e1ea90f0e522f1b49fcffac32939b68ad77,77020.0,Houston,Texas,af7399692c7b13b7591ce53ddca9be79898a7ab6f587b020b87ebf917c4a6500,91762.0,Ontario,California,CA,6.0,6.0,0,2,True,1,1,1
2877628209710,d2f5551eda8e70a3fc681ed52aca288c8d9587b2781cabb295d614785cc97855,159081323049458b3fffff2d2262ae2f76b08871360651f97526ee11b928453f,560061093849,2024-05-01T03:24:14.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,1.1,12.4,7.2,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T03:24:14.000Z,GX,1,1,2024-05-02T00:23:06.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,58801.0,c0fe9875a1c0d5f16339c3f0b69c215ce2eba94e1ab2bde0556facbb9ede7cf6,58801.0,Williston,North Dakota,ND,-103.82386,48.41687,c0fe9875a1c0d5f16339c3f0b69c215ce2eba94e1ab2bde0556facbb9ede7cf6,58801.0,Williston,North Dakota,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,6.0,6.0,0,2,True,1,1,1
2877628209711,32aa98d1fb5280c2eea49fb1c7a96d55d24ed16d7db210635a4d2c48436e6023,d871f350c966f7295a76453ed206bbfeeda3fac109231473a2ff714256815c4c,560061252055,2024-05-01T04:54:21.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,2.36,10.39,8.9,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T17:22:06.000Z,b11207b5ef11245bd9703029c369f01508b5dcb5833a9a3e4d6abee194a8a541,1,1,2024-05-01T04:54:21.000Z,GX,1,1,2024-05-01T21:42:48.000Z,10,91715,-117.969965,34.015728,City of Industry,CA,California,Los Angeles,91710.0,-117.686207,34.016105,Chino,CA,San Bernardino,21703.0,286d6e96075fcb19b7d42e7eca5aa769076ed03458227054a4422e63f77028fc,21703.0,Frederick,Maryland,MD,-77.464397,39.366631,286d6e96075fcb19b7d42e7eca5aa769076ed03458227054a4422e63f77028fc,21703.0,Frederick,Maryland,c62eb102b05535a93294dbc523ace5a8c96a412c15e11e9d3ef24ff2ff8f65a9,91710.0,Chino,California,CA,8.0,8.0,0,2,True,1,1,1
2877628209712,6c673c00453d3a400a2aab2c7c25035d41f3cd025af394c3c5bbefd1389ac4d3,e683ba505ba0436e687de9636cfb3ff7229b95b45da6f3cb06983950f0acc865,560061307373,2024-05-01T05:30:08.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,0.98,10.59,8.58,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T05:30:08.000Z,GX,1,1,2024-05-02T01:08:38.000Z,10,90052,-118.24851,33.974069,Los Angeles,CA,California,Los Angeles,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,12508.0,04268683d3422ff46b520907d32af68f7f05fe60a91000e95e22eb6896eb7b44,12508.0,Beacon,New York,NY,-73.94904,41.48784,04268683d3422ff46b520907d32af68f7f05fe60a91000e95e22eb6896eb7b44,12508.0,Beacon,New York,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,8.0,8.0,0,2,True,1,1,1
2877628209713,146d61422bc91ada5e2729ce799a74f35bcf2c8582d6748093a0cee71488ad10,9f5cf762254c11b690ba95f1f31e9bee8a49b0c1ae6edd0d703ab72c19c9551a,560061334645,2024-05-01T05:30:08.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C10,G0,0.2,9.45,7.87,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-02T03:39:00.000Z,55483c65357b82ed23a033e0522a22d315b18b8e1409648f936f3cd56c8dd662,1,1,2024-05-01T05:30:08.000Z,GX,1,1,2024-05-05T01:28:52.000Z,10,33605,-82.428868,27.962333,Tampa,FL,Florida,Hillsborough,90022.0,-118.152363,34.022686,Los Angeles,CA,Los Angeles,33594.0,16c58ead444368abd50a46034481477814736d1d34e00a8f71a54c6b5584f781,33594.0,Valrico,Florida,FL,-82.249089,27.916416,16c58ead444368abd50a46034481477814736d1d34e00a8f71a54c6b5584f781,33594.0,Valrico,Florida,61bcc099a6d732c637eaf06c0c10f71b1f022fd2ada1b380a127c105daef2c7c,90022.0,Los Angeles,California,CA,1.0,8.0,0,2,True,1,1,1
2877628209714,d9e43186883f74f9d7f0a4e3a3182a10ae0ad925234ec6721339036ca6d96c39,9f3edbcbd12a6e2244cebee9dec3ff36ae32192718953a2548ca4c16b323d229,560061358450,2024-05-01T05:54:02.000Z,1efd025b3737db0c86373cf033e5924517a8c8704dd6f6c5939cf9c5cbdd6a85,,144,92,C02,G0,2.56,11.42,12.56,2024-03-11,1,ba545c4b71d151d6ba57aa4278e7790ddc207577f9d87a5aa9111e8810a03933,2024-03-11,e47bf70942539edfdb028f67e9d92939904a13c9011a58d579211822ee3209ba,False,N,2e231182c525d356daba93fc304ed375b9a7df50fed9058d8fa42f50ccd34ac6,0,,1,2024-05-01T05:54:02.000Z,667bc90b81d574d4eebe3e55e1b6a5d636595499b1e9d6ee7ccf3fbaca524c61,1,1,2024-05-01T06:00:45.000Z,GX,1,1,2024-05-01T20:27:29.000Z,10,95101,-121.896535,37.385199,San Jose,CA,California,Santa Clara,95131.0,-121.887208,37.388051,San Jose,CA,Santa Clara,44903.0,47221103d11e764fa3232d200cb727b23a97b4193c9394fafd748f77922b3636,44903.0,Mansfield,Ohio,OH,-82.520048,40.76032,47221103d11e764fa3232d200cb727b23a97b4193c9394fafd748f77922b3636,44903.0,Mansfield,Ohio,729fff28e67deaaebe6806e3b62d5bc6a1d6449d5b4bea56c5ca384467f876c1,95131.0,San Jose,California,CA,8.0,8.0,0,2,True,1,1,1
